Time,Height
0.07000000000000005,0.0045889186581266495
0.07100000000000005,0.004722329729887231
0.07200000000000005,0.004857607389861235
0.07300000000000005,0.004994749771418409
0.07400000000000005,0.005133755009793303
0.07500000000000005,0.005274621242083352
0.07600000000000005,0.005417346607246962
0.07700000000000005,0.005561929246101594
0.07800000000000006,0.005708367301321851
0.07900000000000006,0.005856658917437564
0.08000000000000006,0.006006802240831884
0.08100000000000006,0.00615879541973937
0.08200000000000006,0.00631263660424408
0.08300000000000006,0.0064683239462776645
0.08400000000000006,0.006625855599617459
0.08500000000000006,0.00678522971988458
0.08600000000000006,0.00694644446454202
0.08700000000000006,0.007109497992892745
0.08800000000000006,0.007274388466077792
0.08900000000000007,0.007441114047074371
0.09000000000000007,0.00760967290069396
0.09100000000000007,0.007780063193580414
0.09200000000000007,0.007952283094208062
0.09300000000000007,0.008126330772879815
0.09400000000000007,0.008302204401725268
0.09500000000000007,0.008479902154698809
0.09600000000000007,0.008659422207577724
0.09700000000000007,0.008840762737960311
0.09800000000000007,0.009023921925263982
0.09900000000000007,0.00920889795072338
0.10000000000000007,0.009395688997388489
0.10100000000000008,0.009584293250122748
0.10200000000000008,0.009774708895601163
0.10300000000000008,0.009966934122308427
0.10400000000000008,0.010160967120537037
0.10500000000000008,0.010356806082385404
0.10600000000000008,0.01055444920175598
0.10700000000000008,0.010753894674353377
0.10800000000000008,0.010955140697682483
0.10900000000000008,0.011158185471046595
0.11000000000000008,0.01136302719554553
0.11100000000000008,0.01156966407407376
0.11200000000000009,0.011778094311318531
0.11300000000000009,0.011988316113757997
0.11400000000000009,0.01220032768965934
0.11500000000000009,0.012414127249076907
0.11600000000000009,0.012629713003850336
0.11700000000000009,0.012847083167602686
0.11800000000000009,0.013066235955738576
0.11900000000000009,0.013287169585442312
0.12000000000000009,0.01350988227567603
0.1210000000000001,0.013734372247177823
0.1220000000000001,0.013960637722459885
0.1230000000000001,0.014188676925806646
0.1240000000000001,0.014418488083272911
0.12500000000000008,0.014650069422682007
0.12600000000000008,0.014883419173623916
0.12700000000000009,0.015118535567453422
0.12800000000000009,0.015355416837288258
0.1290000000000001,0.015594061218007245
0.1300000000000001,0.015834466946248443
0.1310000000000001,0.016076632260407293
0.1320000000000001,0.016320555400634776
0.1330000000000001,0.01656623460883555
0.1340000000000001,0.01681366812866611
0.1350000000000001,0.01706285420553293
0.1360000000000001,0.01731379108659063
0.1370000000000001,0.01756647702074012
0.1380000000000001,0.017820910258626754
0.1390000000000001,0.018077089052638495
0.1400000000000001,0.018335011656904064
0.1410000000000001,0.018594676327291098
0.1420000000000001,0.018856081321404324
0.1430000000000001,0.019119224898583698
0.1440000000000001,0.019384105319902582
0.1450000000000001,0.019650720848165902
0.1460000000000001,0.019919069747908316
0.1470000000000001,0.02018915028539237
0.1480000000000001,0.020460960728606672
0.1490000000000001,0.02073449934726406
0.1500000000000001,0.02100976441279977
0.1510000000000001,0.021286754198369593
0.1520000000000001,0.021565466978848067
0.1530000000000001,0.021845901030826627
0.1540000000000001,0.022128054632611797
0.1550000000000001,0.02241192606422335
0.1560000000000001,0.022697513607392493
0.1570000000000001,0.022984815545560033
0.1580000000000001,0.023273830163874562
0.1590000000000001,0.02356455574919063
0.16000000000000011,0.02385699059006693
0.16100000000000012,0.024151132976764477
0.16200000000000012,0.02444698120124478
0.16300000000000012,0.024744533557168043
0.16400000000000012,0.02504378833989139
0.16500000000000012,0.025344743846467063
0.16600000000000012,0.025647398375640604
0.16700000000000012,0.02595175022784905
0.16800000000000012,0.02625779770521913
0.16900000000000012,0.026565539111565426
0.17000000000000012,0.026874972752388607
0.17100000000000012,0.027186096934873588
0.17200000000000013,0.027498909967887744
0.17300000000000013,0.0278134101619791
0.17400000000000013,0.02812959582937453
0.17500000000000013,0.02844746528397795
0.17600000000000013,0.028767016841368523
0.17700000000000013,0.02908824881879885
0.17800000000000013,0.029411159535193184
0.17900000000000013,0.029735747311145623
0.18000000000000013,0.030062010468918314
0.18100000000000013,0.030389947332439663
0.18200000000000013,0.030719556227302536
0.18300000000000013,0.031050835480762467
0.18400000000000014,0.03138378342173587
0.18500000000000014,0.03171839838079822
0.18600000000000014,0.032054678690182324
0.18700000000000014,0.03239262268377647
0.18800000000000014,0.03273222869712266
0.18900000000000014,0.03307349506741484
0.19000000000000014,0.03341642013349709
0.19100000000000014,0.033761002235861856
0.19200000000000014,0.03410723971664816
0.19300000000000014,0.03445513091963982
0.19400000000000014,0.03480467419026366
0.19500000000000015,0.035155867875587735
0.19600000000000015,0.035508710324319556
0.19700000000000015,0.03586319988680431
0.19800000000000015,0.03621933491502308
0.19900000000000015,0.03657711376259106
0.20000000000000015,0.036936534784755816
0.20100000000000015,0.036936534784755816
0.20200000000000015,0.03766029678201691
0.20300000000000015,0.03802463447575412
0.20400000000000015,0.03802463447575412
0.20500000000000015,0.0387582150622361
0.20600000000000016,0.039127454683367965
0.20700000000000016,0.03949832501138625
0.20800000000000016,0.03987082441453349
0.20900000000000016,0.04024495126266865
0.21000000000000016,0.04062070392726534
0.21100000000000016,0.040998080781410075
0.21200000000000016,0.04137708019980048
0.21300000000000016,0.04175770055874355
0.21400000000000016,0.04213994023615391
0.21500000000000016,0.04213994023615391
0.21600000000000016,0.04290927106606238
0.21700000000000016,0.04329635898241191
0.21800000000000017,0.043685059744928055
0.21900000000000017,0.044075371739537086
0.22000000000000017,0.044467293353762344
0.22100000000000017,0.04486082297672249
0.22200000000000017,0.04525595899912974
0.22300000000000017,0.04565269981328814
0.22400000000000017,0.04605104381309178
0.22500000000000017,0.04645098939402306
0.22600000000000017,0.04685253495315097
0.22700000000000017,0.04725567888912929
0.22800000000000017,0.04766041960219491
0.22900000000000018,0.048066755494166
0.23000000000000018,0.048066755494166
0.23100000000000018,0.048884206429993644
0.23200000000000018,0.04929531828537754
0.23300000000000018,0.04970801894271816
0.23400000000000018,0.050122306811714215
0.23500000000000018,0.050538180303635306
0.23600000000000018,0.05095563783132018
0.23700000000000018,0.051374677809174984
0.23800000000000018,0.051795298653171555
0.23900000000000018,0.05221749878084567
0.24000000000000019,0.0526412766112953
0.2410000000000002,0.05306663056517891
0.2420000000000002,0.053493559064713696
0.2430000000000002,0.05392206053367387
0.2440000000000002,0.05435213339738894
0.2450000000000002,0.05478377608274196
0.2460000000000002,0.05521698701816782
0.2470000000000002,0.055651764633651506
0.2480000000000002,0.05608810736072639
0.2490000000000002,0.05652601363247251
0.25000000000000017,0.056965481883514815
0.25100000000000017,0.05740651055002148
0.25200000000000017,0.05784909806970216
0.25300000000000017,0.05829324288180629
0.25400000000000017,0.05873894342712134
0.25500000000000017,0.05918619814797113
0.25600000000000017,0.059635005488214085
0.2570000000000002,0.06008536389324153
0.2580000000000002,0.060537271809975986
0.2590000000000002,0.06099072768686943
0.2600000000000002,0.0614457299739016
0.2610000000000002,0.0614457299739016
0.2620000000000002,0.06236036758592963
0.2630000000000002,0.06281999981850836
0.2640000000000002,0.06328117227638815
0.2650000000000002,0.06374388341716188
0.2660000000000002,0.06420813169993991
0.2670000000000002,0.06467391558534845
0.2680000000000002,0.06514123353552774
0.2690000000000002,0.06561008401413043
0.2700000000000002,0.06608046548631986
0.2710000000000002,0.06655237641876836
0.2720000000000002,0.06702581527965554
0.2730000000000002,0.06750078053866657
0.2740000000000002,0.06797727066699051
0.2750000000000002,0.06845528413731863
0.2760000000000002,0.06893481942384268
0.2770000000000002,0.06941587500225319
0.2780000000000002,0.06989844934973777
0.2790000000000002,0.07038254094497948
0.2800000000000002,0.07086814826815506
0.2810000000000002,0.07135526980093328
0.2820000000000002,0.07184390402647323
0.2830000000000002,0.07233404942942263
0.2840000000000002,0.07282570449591617
0.2850000000000002,0.0733188677135738
0.2860000000000002,0.07381353757149901
0.2870000000000002,0.07430971256027723
0.2880000000000002,0.07480739117197405
0.2890000000000002,0.0753065719001336
0.2900000000000002,0.07580725323977683
0.2910000000000002,0.07630943368739986
0.2920000000000002,0.07681311174097226
0.2930000000000002,0.07731828589993542
0.2940000000000002,0.07782495466520083
0.2950000000000002,0.07833311653914839
0.2960000000000002,0.0788427700256248
0.2970000000000002,0.0793539136299418
0.2980000000000002,0.07986654585887458
0.2990000000000002,0.08038066522066001
0.3000000000000002,0.08089627022499506
0.3010000000000002,0.08141335938303505
0.3020000000000002,0.08193193120739205
0.3030000000000002,0.08245198421213314
0.3040000000000002,0.08297351691277878
0.3050000000000002,0.08349652782630117
0.3060000000000002,0.08402101547112249
0.3070000000000002,0.08454697836711333
0.3080000000000002,0.08507441503559098
0.3090000000000002,0.08560332399931775
0.3100000000000002,0.08613370378249934
0.3110000000000002,0.08666555291078316
0.3120000000000002,0.0871988699112567
0.3130000000000002,0.08773365331244577
0.3140000000000002,0.08826990164431299
0.3150000000000002,0.088807613438256
0.3160000000000002,0.08934678722710586
0.3170000000000002,0.08988742154512541
0.3180000000000002,0.09042951492800808
0.31900000000000023,0.09097306591287624
0.32000000000000023,0.09151807303827958
0.32100000000000023,0.09206453484419347
0.32200000000000023,0.09261244987201729
0.32300000000000023,0.09316181666457281
0.32400000000000023,0.09371263376610253
0.32500000000000023,0.09426489972226805
0.32600000000000023,0.09481861308014844
0.32700000000000023,0.09537377238823858
0.32800000000000024,0.09593037619644754
0.32900000000000024,0.09648842305609694
0.33000000000000024,0.09704791151991932
0.33100000000000024,0.09760884014205648
0.33200000000000024,0.0981712074780579
0.33300000000000024,0.09873501208487902
0.33400000000000024,0.0993002525208797
0.33500000000000024,0.09986692734582256
0.33600000000000024,0.1004350351208713
0.33700000000000024,0.10100457440858916
0.33800000000000024,0.10157554377293722
0.33900000000000025,0.10214794177927279
0.34000000000000025,0.10272176699434783
0.34100000000000025,0.10329701798630725
0.34200000000000025,0.10387369332468735
0.34300000000000025,0.10445179158041418
0.34400000000000025,0.10503131132580187
0.34500000000000025,0.10561225113455111
0.34600000000000025,0.10619460958174744
0.34700000000000025,0.10677838524385964
0.34800000000000025,0.1073635766987382
0.34900000000000025,0.10795018252561356
0.35000000000000026,0.10853820130509463
0.35100000000000026,0.10912763161916711
0.35200000000000026,0.10971847205119187
0.35300000000000026,0.11031072118590333
0.35400000000000026,0.11090437760940794
0.35500000000000026,0.11149943990918242
0.35600000000000026,0.11209590667407227
0.35700000000000026,0.11269377649429012
0.35800000000000026,0.11329304796141411
0.35900000000000026,0.1138937196683863
0.36000000000000026,0.11449579020951103
0.36100000000000027,0.1150992581804534
0.36200000000000027,0.11570412217823756
0.36300000000000027,0.11631038080124517
0.36400000000000027,0.11691803264921381
0.36500000000000027,0.11752707632323531
0.36600000000000027,0.11813751042575421
0.36700000000000027,0.11874933356056615
0.36800000000000027,0.11936254433281623
0.36900000000000027,0.11997714134899749
0.3700000000000003,0.12059312321694925
0.3710000000000003,0.12121048854585552
0.3720000000000003,0.12182923594624344
0.3730000000000003,0.12244936402998166
0.3740000000000003,0.12307087141027874
0.3750000000000003,0.12369375670168159
0.3760000000000003,0.12431801852007385
0.3770000000000003,0.12494365548267429
0.3780000000000003,0.12557066620803528
0.3790000000000003,0.12619904931604112
0.3800000000000003,0.12682880342790653
0.3810000000000003,0.12745992716617502
0.3820000000000003,0.1280924191547173
0.3830000000000003,0.1287262780187297
0.3840000000000003,0.12936150238473265
0.3850000000000003,0.129998090880569
0.3860000000000003,0.13063604213540245
0.3870000000000003,0.13127535477971608
0.3880000000000003,0.13191602744531064
0.3890000000000003,0.13255805876530302
0.3900000000000003,0.1332014473741247
0.3910000000000003,0.13384619190752015
0.3920000000000003,0.1344922910025452
0.3930000000000003,0.1351397432975656
0.3940000000000003,0.13578854743225527
0.3950000000000003,0.1364387020475949
0.3960000000000003,0.13709020578587025
0.3970000000000003,0.13774305729067066
0.3980000000000003,0.13839725520688742
0.3990000000000003,0.13905279818071223
0.4000000000000003,0.1397096848596356
0.4010000000000003,0.1403679138924454
0.4020000000000003,0.1410274839292251
0.4030000000000003,0.14168839362135233
0.4040000000000003,0.14235064162149735
0.4050000000000003,0.1430142265836214
0.4060000000000003,0.1436791471629751
0.4070000000000003,0.14434540201609708
0.4080000000000003,0.14501298980081218
0.4090000000000003,0.14568190917623003
0.4100000000000003,0.1463521588027435
0.4110000000000003,0.14702373734202706
0.4120000000000003,0.1476966434570353
0.4130000000000003,0.14837087581200128
0.4140000000000003,0.14904643307243515
0.4150000000000003,0.14972331390512233
0.4160000000000003,0.15040151697812223
0.4170000000000003,0.15108104096076652
0.4180000000000003,0.1517618845236576
0.4190000000000003,0.15244404633866715
0.4200000000000003,0.15312752507893443
0.4210000000000003,0.15381231941886486
0.4220000000000003,0.15449842803412842
0.4230000000000003,0.15518584960165804
0.4240000000000003,0.15587458279964822
0.4250000000000003,0.1565646263075533
0.4260000000000003,0.157255978806086
0.4270000000000003,0.1579486389772159
0.4280000000000003,0.15864260550416787
0.4290000000000003,0.1593378770714205
0.4300000000000003,0.1600344523647046
0.4310000000000003,0.1607323300710016
0.43200000000000033,0.16143150887854213
0.43300000000000033,0.16213198747680438
0.43400000000000033,0.16283376455651255
0.43500000000000033,0.16353683880963538
0.43600000000000033,0.16424120892938454
0.43700000000000033,0.16494687361021323
0.43800000000000033,0.1656538315478145
0.43900000000000033,0.16636208143911974
0.44000000000000034,0.16707162198229722
0.44100000000000034,0.16778245187675053
0.44200000000000034,0.16849456982311703
0.44300000000000034,0.16920797452326627
0.44400000000000034,0.1699226646802986
0.44500000000000034,0.1706386389985435
0.44600000000000034,0.17135589618355815
0.44700000000000034,0.17207443494212585
0.44800000000000034,0.1727942539822545
0.44900000000000034,0.1735153520131751
0.45000000000000034,0.17423772774534024
0.45100000000000035,0.1749613798904225
0.45200000000000035,0.175686307161313
0.45300000000000035,0.17641250827211988
0.45400000000000035,0.17713998193816669
0.45500000000000035,0.177868726875991
0.45600000000000035,0.17859874180334284
0.45700000000000035,0.17933002543918308
0.45800000000000035,0.18006257650368204
0.45900000000000035,0.18006257650368204
0.46000000000000035,0.18153147580537535
0.46100000000000035,0.18226782148894372
0.46200000000000035,0.18300542949391582
0.46300000000000036,0.1837442985464863
0.46400000000000036,0.1844844273740501
0.46500000000000036,0.18522581470520097
0.46600000000000036,0.18596845926972996
0.46700000000000036,0.18671235979862394
0.46800000000000036,0.18745751502406405
0.46900000000000036,0.1882039236794242
0.47000000000000036,0.18895158449926958
0.47100000000000036,0.18970049621935514
0.47200000000000036,0.19045065757662413
0.47300000000000036,0.1912020673092065
0.47400000000000037,0.19195472415641748
0.47500000000000037,0.19270862685875753
0.47600000000000037,0.19346377415791083
0.47700000000000037,0.19422016479674378
0.47800000000000037,0.19497779751930358
0.47900000000000037,0.1957366710708167
0.48000000000000037,0.19649678419768737
0.48100000000000037,0.19725813564749625
0.4820000000000004,0.19802072416899874
0.4830000000000004,0.19878454851212363
0.4840000000000004,0.1995496074279716
0.4850000000000004,0.20031589966881372
0.4860000000000004,0.20108342398809007
0.4870000000000004,0.20185217914040812
0.4880000000000004,0.20262216388154133
0.4890000000000004,0.20339337696842774
0.4900000000000004,0.20416581715916834
0.4910000000000004,0.20493948321302577
0.4920000000000004,0.20571437389042274
0.4930000000000004,0.20649048795294062
0.4940000000000004,0.20726782416331788
0.4950000000000004,0.20804638128544875
0.4960000000000004,0.20882615808438168
0.4970000000000004,0.20960715332631788
0.4980000000000004,0.21038936577860987
0.4990000000000004,0.21117279420976
0.5000000000000003,0.21195743738941902
0.5010000000000003,0.21274329408838455
0.5020000000000003,0.21353036307859968
0.5030000000000003,0.2143186431331515
0.5040000000000003,0.21510813302626963
0.5050000000000003,0.2158988315333248
0.5060000000000003,0.21669073743082728
0.5070000000000003,0.2174838494964256
0.5080000000000003,0.21827816650890491
0.5090000000000003,0.21907368724818568
0.5100000000000003,0.2198704104953221
0.5110000000000003,0.22066833503250077
0.5120000000000003,0.22146745964303916
0.5130000000000003,0.22226778311138418
0.5140000000000003,0.22306930422311072
0.5150000000000003,0.22387202176492021
0.5160000000000003,0.22467593452463921
0.5170000000000003,0.22548104129121788
0.5180000000000003,0.2262873408547286
0.5190000000000003,0.2270948320063645
0.5200000000000004,0.2270948320063645
0.5210000000000004,0.22871338424437934
0.5220000000000004,0.22952444291873533
0.5230000000000004,0.2303366883571676
0.5240000000000004,0.2311501193564514
0.5250000000000004,0.23196473471447404
0.5260000000000004,0.23278053323023346
0.5270000000000004,0.23359751370383686
0.5280000000000004,0.2344156749364992
0.5290000000000004,0.23523501573054179
0.5300000000000004,0.2360555348893908
0.5310000000000004,0.23687723121757592
0.5320000000000004,0.23770010352072884
0.5330000000000004,0.23852415060558188
0.5340000000000004,0.23852415060558188
0.5350000000000004,0.24017576435281182
0.5360000000000004,0.24100332863414342
0.5370000000000004,0.24183206293508164
0.5380000000000004,0.2426619660678403
0.5390000000000004,0.2434930368457252
0.5400000000000004,0.2443252740831328
0.5410000000000004,0.24515867659554857
0.5420000000000004,0.24599324319954588
0.5430000000000004,0.2468289727127843
0.5440000000000004,0.24766586395400833
0.5450000000000004,0.2485039157430459
0.5460000000000004,0.24934312690080698
0.5470000000000004,0.25018349624928216
0.5480000000000004,0.25102502261154125
0.5490000000000004,0.25186770481173176
0.5500000000000004,0.25271154167507764
0.5510000000000004,0.2535565320278777
0.5520000000000004,0.2544026746975043
0.5530000000000004,0.25524996851240195
0.5540000000000004,0.2560984123020857
0.5550000000000004,0.25694800489714
0.5560000000000004,0.2577987451292171
0.5570000000000004,0.2586506318310357
0.5580000000000004,0.25950366383637957
0.5590000000000004,0.260357839980096
0.5600000000000004,0.26121315909809456
0.5610000000000004,0.2620696200273456
0.5620000000000004,0.26292722160587884
0.5630000000000004,0.263785962672782
0.5640000000000004,0.2646458420681993
0.5650000000000004,0.2655068586333303
0.5660000000000004,0.2663690112104281
0.5670000000000004,0.2672322986427983
0.5680000000000004,0.2680967197747973
0.5690000000000004,0.26896227345183127
0.5700000000000004,0.26982895852035427
0.5710000000000004,0.2706967738278673
0.5720000000000004,0.27156571822291653
0.5730000000000004,0.27243579055509226
0.5740000000000004,0.27330698967502715
0.5750000000000004,0.2741793144343951
0.5760000000000004,0.2750527636859097
0.5770000000000004,0.27592733628332294
0.5780000000000004,0.27680303108142373
0.5790000000000004,0.27767984693603653
0.5800000000000004,0.27855778270402
0.5810000000000004,0.27943683724326546
0.5820000000000004,0.2803170094126957
0.5830000000000004,0.2811982980722635
0.5840000000000004,0.28208070208295016
0.5850000000000004,0.28296422030676427
0.5860000000000004,0.2838488516067401
0.5870000000000004,0.28473459484693653
0.5880000000000004,0.2856214488924353
0.5890000000000004,0.2865094126093398
0.5900000000000004,0.2873984848647739
0.5910000000000004,0.28828866452688
0.5920000000000004,0.28917995046481837
0.5930000000000004,0.2900723415487651
0.5940000000000004,0.29096583664991116
0.5950000000000004,0.29186043464046074
0.5960000000000004,0.2927561343936301
0.5970000000000004,0.293652934783646
0.5980000000000004,0.2945508346857445
0.5990000000000004,0.2954498329761694
0.6000000000000004,0.29634992853217096
0.6010000000000004,0.2972511202320045
0.6020000000000004,0.2981534069549291
0.6030000000000004,0.299056787581206
0.6040000000000004,0.2999612609920976
0.6050000000000004,0.3008668260698656
0.6060000000000004,0.30177348169777013
0.6070000000000004,0.30268122676006803
0.6080000000000004,0.30359006014201156
0.6090000000000004,0.30449998072984713
0.6100000000000004,0.30541098741081385
0.6110000000000004,0.3063230790731421
0.6120000000000004,0.3072362546060523
0.6130000000000004,0.3081505128997534
0.6140000000000004,0.30906585284544175
0.6150000000000004,0.3099822733352993
0.6160000000000004,0.31089977326249274
0.6170000000000004,0.31181835152117177
0.6180000000000004,0.3127380070064679
0.6190000000000004,0.3136587386144931
0.6200000000000004,0.3145805452423383
0.6210000000000004,0.31550342578807217
0.6220000000000004,0.3164273791507397
0.6230000000000004,0.31735240423036093
0.6240000000000004,0.31827849992792934
0.6250000000000004,0.31920566514541077
0.6260000000000004,0.32013389878574194
0.6270000000000004,0.32106319975282915
0.6280000000000004,0.3219935669515468
0.6290000000000004,0.3229249992877361
0.6300000000000004,0.3238574956682039
0.6310000000000004,0.3247910550007209
0.6320000000000005,0.3257256761940208
0.6330000000000005,0.3266613581577987
0.6340000000000005,0.32759809980270954
0.6350000000000005,0.32853590004037037
0.6360000000000005,0.3294747577833587
0.6370000000000005,0.33041467194521135
0.6380000000000005,0.3313556414404229
0.6390000000000005,0.33229766518444465
0.6400000000000005,0.33324074209368315
0.6410000000000005,0.3341848710854989
0.6420000000000005,0.3351300510782049
0.6430000000000005,0.3360762809910657
0.6440000000000005,0.3370235597442956
0.6450000000000005,0.33797188625905783
0.6460000000000005,0.3389212594574628
0.6470000000000005,0.33987167826256703
0.6480000000000005,0.3408231415983718
0.6490000000000005,0.3417756483898218
0.6500000000000005,0.3427291975628038
0.6510000000000005,0.34368378804414546
0.6520000000000005,0.3446394187616138
0.6530000000000005,0.34559608864391417
0.6540000000000005,0.34655379662068875
0.6550000000000005,0.3475125416225152
0.6560000000000005,0.34847232258090555
0.6570000000000005,0.3494331384283047
0.6580000000000005,0.3503949880980892
0.6590000000000005,0.3513578705245661
0.6600000000000005,0.35232178464297126
0.6610000000000005,0.3532867293894685
0.6620000000000005,0.35425270370114786
0.6630000000000005,0.3552197065160247
0.6640000000000005,0.3561877367730381
0.6650000000000005,0.35715679341204976
0.6660000000000005,0.35812687537384247
0.6670000000000005,0.35909798160011913
0.6680000000000005,0.36007011103350123
0.6690000000000005,0.3610432626175275
0.6700000000000005,0.36201743529665287
0.6710000000000005,0.36299262801624693
0.6720000000000005,0.36396883972259275
0.6730000000000005,0.3649460693628856
0.6740000000000005,0.36592431588523155
0.6750000000000005,0.3669035782386464
0.6760000000000005,0.367883855373054
0.6770000000000005,0.3688651462392855
0.6780000000000005,0.3698474497890775
0.6790000000000005,0.3708307649750712
0.6800000000000005,0.37181509075081093
0.6810000000000005,0.3728004260707427
0.6820000000000005,0.3737867698902133
0.6830000000000005,0.37477412116546865
0.6840000000000005,0.37576247885365277
0.6850000000000005,0.3767518419128063
0.6860000000000005,0.37774220930186536
0.6870000000000005,0.37873357998066026
0.6880000000000005,0.37972595290991407
0.6890000000000005,0.38071932705124156
0.6900000000000005,0.3817137013671478
0.6910000000000005,0.38270907482102673
0.6920000000000005,0.3837054463771602
0.6930000000000005,0.3847028150007165
0.6940000000000005,0.38570117965774914
0.6950000000000005,0.3867005393151955
0.6960000000000005,0.3877008929408756
0.6970000000000005,0.3887022395034909
0.6980000000000005,0.3897045779726229
0.6990000000000005,0.390707907318732
0.7000000000000005,0.39171222651315607
0.7010000000000005,0.39271753452810926
0.7020000000000005,0.39372383033668085
0.7030000000000005,0.39473111291283375
0.7040000000000005,0.39573938123140334
0.7050000000000005,0.39674863426809637
0.7060000000000005,0.39674863426809637
0.7070000000000005,0.3987700904030275
0.7080000000000005,0.3997822914570236
0.7090000000000005,0.4007954731406564
0.7100000000000005,0.4018096344339696
0.7110000000000005,0.40282477431787056
0.7120000000000005,0.4038408917741289
0.7130000000000005,0.4048579857853754
0.7140000000000005,0.40587605533510074
0.7150000000000005,0.406895099407654
0.7160000000000005,0.4079151169882418
0.7170000000000005,0.4089361070629266
0.7180000000000005,0.4099580686186258
0.7190000000000005,0.4109810006431104
0.7200000000000005,0.4120049021250034
0.7210000000000005,0.41302977205377917
0.7220000000000005,0.41405560941976166
0.7230000000000005,0.41405560941976166
0.7240000000000005,0.41611018242888426
0.7250000000000005,0.41713891605690995
0.7260000000000005,0.4181686130919111
0.7270000000000005,0.41919927252844186
0.7280000000000005,0.42023089336189856
0.7290000000000005,0.4212634745885186
0.7300000000000005,0.4222970152053791
0.7310000000000005,0.4233315142103958
0.7320000000000005,0.4243669706023216
0.7330000000000005,0.4254033833807455
0.7340000000000005,0.4264407515460913
0.7350000000000005,0.4274790740996163
0.7360000000000005,0.42851835004341005
0.7370000000000005,0.4295585783803933
0.7380000000000005,0.43059975811431644
0.7390000000000005,0.4316418882497585
0.7400000000000005,0.43268496779212595
0.7410000000000005,0.4337289957476511
0.7420000000000005,0.43477397112339133
0.7430000000000005,0.43581989292722756
0.7440000000000005,0.436866760167863
0.7450000000000006,0.43791457185482213
0.7460000000000006,0.43896332699844925
0.7470000000000006,0.4400130246099073
0.7480000000000006,0.4410636637011768
0.7490000000000006,0.4421152432850542
0.7500000000000006,0.4421152432850542
0.7510000000000006,0.4442212199858929
0.7520000000000006,0.44527561513251734
0.7530000000000006,0.44633094683107344
0.7540000000000006,0.4473872140984203
0.7550000000000006,0.44844441595222584
0.7560000000000006,0.4495025514109655
0.7570000000000006,0.45056161949392115
0.7580000000000006,0.4516216192211797
0.7590000000000006,0.452682549613632
0.7600000000000006,0.45374440969297164
0.7610000000000006,0.4548071984816935
0.7620000000000006,0.4558709150030928
0.7630000000000006,0.4569355582812637
0.7640000000000006,0.45800112734109816
0.7650000000000006,0.45906762120828465
0.7660000000000006,0.46013503890930707
0.7670000000000006,0.4612033794714433
0.7680000000000006,0.46227264192276424
0.7690000000000006,0.4633428252921324
0.7700000000000006,0.46441392860920067
0.7710000000000006,0.4654859509044113
0.7720000000000006,0.4665588912089945
0.7730000000000006,0.46763274855496734
0.7740000000000006,0.4687075219751323
0.7750000000000006,0.4697832105030765
0.7760000000000006,0.47085981317316994
0.7770000000000006,0.4719373290205648
