Time,North
72.9359999999842,-175.9435208657146
72.93699999998421,-175.94590494366153
72.93799999998421,-175.94828903828432
72.93899999998422,-175.9506731495875
72.93999999998422,-175.95305727757562
72.94099999998423,-175.95544142225327
72.94199999998423,-175.95782558362495
72.94299999998424,-175.96020976169518
72.94399999998424,-175.9625939564685
72.94499999998425,-175.96497816794943
72.94599999998425,-175.96736239614242
72.94699999998426,-175.96974664105198
72.94799999998426,-175.9721309026826
72.94899999998427,-175.97451518103875
72.94999999998427,-175.97689947612488
72.95099999998428,-175.97928378794546
72.95199999998428,-175.98166811650492
72.95299999998429,-175.9840524618077
72.95399999998429,-175.9864368238582
72.9549999999843,-175.9888212026609
72.9559999999843,-175.99120559822012
72.9569999999843,-175.99359001054032
72.95799999998431,-175.99597443962588
72.95899999998431,-175.99835888548117
72.95999999998432,-176.00074334811055
72.96099999998432,-176.0031278275184
72.96199999998433,-176.00551232370907
72.96299999998433,-176.0078968366869
72.96399999998434,-176.01028136645624
72.96499999998434,-176.01266591302138
72.96599999998435,-176.01505047638665
72.96699999998435,-176.01743505655637
72.96799999998436,-176.01981965353482
72.96899999998436,-176.02220426732632
72.96999999998437,-176.02458889793513
72.97099999998437,-176.0269735453655
72.97199999998438,-176.02935820962173
72.97299999998438,-176.03174289070807
72.97399999998439,-176.03412758862873
72.97499999998439,-176.03651230338798
72.9759999999844,-176.03889703499004
72.9769999999844,-176.04128178343913
72.9779999999844,-176.04366654873945
72.97899999998441,-176.04605133089518
72.97999999998441,-176.04843612991056
72.98099999998442,-176.05082094578972
72.98199999998442,-176.05082094578972
72.98299999998443,-176.05559062815615
72.98399999998443,-176.05797549465174
72.98499999998444,-176.06036037802778
72.98599999998444,-176.0627452782884
72.98699999998445,-176.06513019543772
72.98799999998445,-176.0675151294799
72.98899999998446,-176.069900080419
72.98999999998446,-176.07228504825915
72.99099999998447,-176.07467003300442
72.99199999998447,-176.07705503465894
72.99299999998448,-176.07944005322676
72.99399999998448,-176.08182508871195
72.99499999998449,-176.08421014111855
72.99599999998449,-176.08421014111855
72.9969999999845,-176.08898029671224
72.9979999999845,-176.0913653999074
72.9989999999845,-176.09375052004015
72.99999999998451,-176.09613565711447
73.00099999998451,-176.09613565711447
73.00199999998452,-176.1009059821039
73.00299999998452,-176.103291170027
73.00399999998453,-176.10567637490766
73.00499999998453,-176.10806159674985
73.00599999998454,-176.11044683555752
73.00699999998454,-176.11283209133467
73.00799999998455,-176.1152173640852
73.00899999998455,-176.11760265381307
73.00999999998456,-176.1199879605222
73.01099999998456,-176.1223732842165
73.01199999998457,-176.12475862489993
73.01299999998457,-176.12714398257634
73.01399999998458,-176.12952935724965
73.01499999998458,-176.13191474892372
73.01599999998459,-176.13430015760244
73.01699999998459,-176.13668558328968
73.0179999999846,-176.1390710259893
73.0189999999846,-176.14145648570516
73.0199999999846,-176.1438419624411
73.02099999998461,-176.14622745620093
73.02199999998462,-176.1486129669885
73.02299999998462,-176.15099849480765
73.02399999998462,-176.15338403966214
73.02499999998463,-176.1557696015558
73.02599999998463,-176.1581551804924
73.02699999998464,-176.16054077647573
73.02799999998464,-176.16292638950958
73.02899999998465,-176.1653120195977
73.02999999998465,-176.16769766674386
73.03099999998466,-176.1700833309518
73.03199999998466,-176.17246901222524
73.03299999998467,-176.17485471056793
73.03399999998467,-176.1772404259836
73.03499999998468,-176.17962615847597
73.03599999998468,-176.18201190804874
73.03699999998469,-176.18439767470562
73.03799999998469,-176.1867834584503
73.0389999999847,-176.18916925928642
73.0399999999847,-176.19155507721769
73.0409999999847,-176.19394091224777
73.04199999998471,-176.19632676438033
73.04299999998472,-176.198712633619
73.04399999998472,-176.20109851996745
73.04499999998473,-176.20348442342927
73.04599999998473,-176.2058703440081
73.04699999998473,-176.20825628170755
73.04799999998474,-176.21064223653124
73.04899999998474,-176.21302820848277
73.04999999998475,-176.2154141975657
73.05099999998475,-176.21780020378364
73.05199999998476,-176.22018622714015
73.05299999998476,-176.2225722676388
73.05399999998477,-176.22495832528315
73.05499999998477,-176.22734440007676
73.05599999998478,-176.22973049202315
73.05699999998478,-176.23211660112585
73.05799999998479,-176.23450272738842
73.05899999998479,-176.23688887081434
73.0599999999848,-176.23927503140712
73.0609999999848,-176.24166120917027
73.0619999999848,-176.2440474041073
73.06299999998481,-176.24643361622168
73.06399999998482,-176.24881984551686
73.06499999998482,-176.25120609199632
73.06599999998483,-176.25359235566353
73.06699999998483,-176.25597863652192
73.06799999998483,-176.25836493457496
73.06899999998484,-176.26075124982606
73.06999999998484,-176.26313758253153
73.07099999998485,-176.2655239326945
73.07199999998485,-176.26791030031814
73.07299999998486,-176.2702966854056
73.07399999998486,-176.27268308796005
73.07499999998487,-176.27506950798457
73.07599999998487,-176.2774559454823
73.07699999998488,-176.27984240045635
73.07799999998488,-176.28222887290983
73.07899999998489,-176.2846153628458
73.07999999998489,-176.2870018702674
73.0809999999849,-176.28938839517767
73.0819999999849,-176.29177493757965
73.0829999999849,-176.2941614974764
73.08399999998491,-176.29654807487103
73.08499999998492,-176.2989346697665
73.08599999998492,-176.30132128216587
73.08699999998493,-176.30370791207216
73.08799999998493,-176.30609455948834
73.08899999998494,-176.30848122441745
73.08999999998494,-176.31086790686246
73.09099999998494,-176.31325460682635
73.09199999998495,-176.3156413243121
73.09299999998495,-176.31802805932267
73.09399999998496,-176.320414811861
73.09499999998496,-176.320414811861
73.09599999998497,-176.32518836953275
73.09699999998497,-176.327575174672
73.09799999998498,-176.32996199735075
73.09899999998498,-176.33234883757186
73.09999999998499,-176.33473569533825
73.10099999998499,-176.33712257065284
73.101999999985,-176.33950946351845
73.102999999985,-176.341896373938
73.103999999985,-176.34428330191432
73.10499999998501,-176.34667024745025
73.10599999998502,-176.34905721054866
73.10699999998502,-176.35144419121238
73.10799999998503,-176.3538311894442
73.10899999998503,-176.35621820524696
73.10999999998504,-176.35860523862345
73.11099999998504,-176.3609922895765
73.11199999998504,-176.36337935810886
73.11299999998505,-176.3657664442233
73.11399999998505,-176.36815354792265
73.11499999998506,-176.3705406692096
73.11599999998506,-176.37292780808693
73.11699999998507,-176.37531496455736
73.11799999998507,-176.37770213862365
73.11899999998508,-176.3800893302885
73.11999999998508,-176.38247653955466
73.12099999998509,-176.3848637664248
73.12199999998509,-176.38725101090162
73.1229999999851,-176.3896382729878
73.1239999999851,-176.3896382729878
73.1249999999851,-176.39441284999901
73.12599999998511,-176.39680016492937
73.12699999998512,-176.39918749747974
73.12799999998512,-176.4015748476528
73.12899999998513,-176.40396221545114
73.12999999998513,-176.40634960087743
73.13099999998514,-176.40873700393425
73.13199999998514,-176.41112442462423
73.13299999998515,-176.41351186294995
73.13399999998515,-176.415899318914
73.13499999998515,-176.41828679251898
73.13599999998516,-176.42067428376745
73.13699999998516,-176.42306179266197
73.13799999998517,-176.4254493192051
73.13899999998517,-176.42783686339934
73.13999999998518,-176.43022442524725
73.14099999998518,-176.43261200475138
73.14199999998519,-176.43499960191423
73.1429999999852,-176.4373872167383
73.1439999999852,-176.4397748492261
73.1449999999852,-176.44216249938012
73.14599999998521,-176.44455016720283
73.14699999998521,-176.44693785269675
73.14799999998522,-176.4493255558643
73.14899999998522,-176.45171327670795
73.14999999998523,-176.45410101523012
73.15099999998523,-176.4564887714333
73.15199999998524,-176.45887654531987
73.15299999998524,-176.46126433689227
73.15399999998525,-176.46365214615292
73.15499999998525,-176.46603997310422
73.15599999998526,-176.46842781774856
73.15699999998526,-176.47081568008832
73.15799999998526,-176.47320356012588
73.15899999998527,-176.4755914578636
73.15999999998527,-176.47797937330387
73.16099999998528,-176.480367306449
