Time,Psi
0.06600000000000004,0.0002185157108061961
0.06700000000000005,0.00022523927113869444
0.06800000000000005,0.00023206470359744277
0.06900000000000005,0.00023899200818244107
0.07000000000000005,0.00024602118489368936
0.07100000000000005,0.0002531522337311876
0.07200000000000005,0.0002603851546949358
0.07300000000000005,0.000267719947784934
0.07400000000000005,0.0002751566130011822
0.07500000000000005,0.00028269515034368034
0.07600000000000005,0.0002903355598124285
0.07700000000000005,0.0002980778414074266
0.07800000000000006,0.0003059219951286747
0.07900000000000006,0.00031386802097617275
0.08000000000000006,0.00032191591894992075
0.08100000000000006,0.00033006568904991873
0.08200000000000006,0.0003383173312761667
0.08300000000000006,0.0003466708456286646
0.08400000000000006,0.00035512623210741254
0.08500000000000006,0.00036368349071241044
0.08600000000000006,0.0003723426214436583
0.08700000000000006,0.00038110362430115617
0.08800000000000006,0.000389966499284904
0.08900000000000007,0.0003989312463949018
0.09000000000000007,0.0004079978656311496
0.09100000000000007,0.0004171663569936474
0.09200000000000007,0.0004264367204823951
0.09300000000000007,0.00043580895609739276
0.09400000000000007,0.0004452830638386404
0.09500000000000007,0.00045485904370613805
0.09600000000000007,0.00046453689569988567
0.09700000000000007,0.00047431661981988326
0.09800000000000007,0.00048419821606613084
0.09900000000000007,0.0004941816844386284
0.10000000000000007,0.0005042670249373759
0.10100000000000008,0.0005144542375623734
0.10200000000000008,0.0005247433223136209
0.10300000000000008,0.0005351342791911184
0.10400000000000008,0.0005456271081948659
0.10500000000000008,0.0005562218093248633
0.10600000000000008,0.0005669183825811107
0.10700000000000008,0.0005777168279636081
0.10800000000000008,0.0005886171454723555
0.10900000000000008,0.0005996193351073528
0.11000000000000008,0.0006107233968686001
0.11100000000000008,0.0006219293307560973
0.11200000000000009,0.0006332371367698445
0.11300000000000009,0.0006446468149098417
0.11400000000000009,0.0006561583651760888
0.11500000000000009,0.0006677717875685859
0.11600000000000009,0.000679487082087333
0.11700000000000009,0.0006913042487323301
0.11800000000000009,0.0007032232875035772
0.11900000000000009,0.0007152441984010742
0.12000000000000009,0.0007273669814248212
0.1210000000000001,0.0007395916365748182
0.1220000000000001,0.0007519181638510652
0.1230000000000001,0.0007643465632535621
0.1240000000000001,0.000776876834782309
0.12500000000000008,0.000789508978437306
0.12600000000000008,0.0008022429942185529
0.12700000000000009,0.0008150788821260497
0.12800000000000009,0.0008280166421597966
0.1290000000000001,0.0008410562743197934
0.1300000000000001,0.0008541977786060402
0.1310000000000001,0.000867441155018537
0.1320000000000001,0.0008807864035572838
0.1330000000000001,0.0008942335242222805
0.1340000000000001,0.0009077825170135272
0.1350000000000001,0.000921433381931024
0.1360000000000001,0.0009351861189747705
0.1370000000000001,0.0009490407281447671
0.1380000000000001,0.0009629972094410136
0.1390000000000001,0.0009770555628635103
0.1400000000000001,0.0009912157884122569
0.1410000000000001,0.0010054778860872533
0.1420000000000001,0.0010198418558885
0.1430000000000001,0.0010343076978159963
0.1440000000000001,0.0010488754118697428
0.1450000000000001,0.0010635449980497392
0.1460000000000001,0.0010783164563559857
0.1470000000000001,0.001093189786788482
0.1480000000000001,0.0011081649893472283
0.1490000000000001,0.0011232420640322246
0.1500000000000001,0.0011384210108434708
0.1510000000000001,0.001153701829780967
0.1520000000000001,0.0011690845208447132
0.1530000000000001,0.0011845690840347094
0.1540000000000001,0.0012001555193509555
0.1550000000000001,0.0012158438267934517
0.1560000000000001,0.0012316340063621978
0.1570000000000001,0.001247526058057194
0.1580000000000001,0.00126351998187844
0.1590000000000001,0.001279615777825936
0.16000000000000011,0.001295813445899682
0.16100000000000012,0.001312112986099678
0.16200000000000012,0.0013285124781191007
0.16300000000000012,0.00134501192195795
0.16400000000000012,0.0013616113176162258
0.16500000000000012,0.0013783106650939285
0.16600000000000012,0.0013951099643910577
0.16700000000000012,0.0014120092155076136
0.16800000000000012,0.001429008418443596
0.16900000000000012,0.001446107573199005
0.17000000000000012,0.0014633066797738407
0.17100000000000012,0.001480605738168103
0.17200000000000013,0.0014980047483817921
0.17300000000000013,0.0015155037104149077
0.17400000000000013,0.00153310262426745
0.17500000000000013,0.0015508014899394188
0.17600000000000013,0.0015686003074308144
0.17700000000000013,0.0015864990767416366
0.17800000000000013,0.0016044977978718854
0.17900000000000013,0.0016225964708215608
0.18000000000000013,0.0016407950955906628
0.18100000000000013,0.0016590936721791916
0.18200000000000013,0.001677492200587147
0.18300000000000013,0.001695990680814529
0.18400000000000014,0.0017145891128613376
0.18500000000000014,0.0017332874967275727
0.18600000000000014,0.0017520858324132347
0.18700000000000014,0.0017709841199183233
0.18800000000000014,0.0017899823592428385
0.18900000000000014,0.0018090805503867802
0.19000000000000014,0.0018282786933501486
0.19100000000000014,0.0018475767881329435
0.19200000000000014,0.0018669748347351653
0.19300000000000014,0.0018864728331568137
0.19400000000000014,0.0019060707833978886
0.19500000000000015,0.0019257686854583901
0.19600000000000015,0.0019455665393383183
0.19700000000000015,0.001965464345037673
0.19800000000000015,0.0019854621025564546
0.19900000000000015,0.0020055598118946627
0.20000000000000015,0.0020257574730522974
0.20100000000000015,0.0020257574730522974
0.20200000000000015,0.0020664526508258466
0.20300000000000015,0.002086950167441761
0.20400000000000015,0.002086950167441761
0.20500000000000015,0.0021282450561318704
0.20600000000000016,0.002149042428206065
0.20700000000000016,0.0021699397520996864
0.20800000000000016,0.0021909370278127343
0.20900000000000016,0.002212034255345209
0.21000000000000016,0.00223323143469711
0.21100000000000016,0.0022545285658684376
0.21200000000000016,0.002275925648859192
0.21300000000000016,0.0022974226836693728
0.21400000000000016,0.0023190196702989802
0.21500000000000016,0.0023190196702989802
0.21600000000000016,0.002362513499016476
0.21700000000000016,0.0023844103411043635
0.21800000000000017,0.0024064071350116778
0.21900000000000017,0.0024285038807384187
0.22000000000000017,0.002450700578284586
0.22100000000000017,0.00247299722765018
0.22200000000000017,0.002495393828835201
0.22300000000000017,0.002517890381839648
0.22400000000000017,0.002540486886663522
0.22500000000000017,0.0025631833433068228
0.22600000000000017,0.0025859797517695502
0.22700000000000017,0.0026088761120517043
0.22800000000000017,0.002631872424153285
0.22900000000000018,0.002654968688074292
0.23000000000000018,0.002654968688074292
0.23100000000000018,0.0027014610713745864
0.23200000000000018,0.0027248571907538734
0.23300000000000018,0.002748353261952587
0.23400000000000018,0.0027719492849707273
0.23500000000000018,0.002795645259808294
0.23600000000000018,0.002819441186465288
0.23700000000000018,0.0028433370649417083
0.23800000000000018,0.0028673328952375553
0.23900000000000018,0.002891428677352829
0.24000000000000019,0.002915624411287529
0.2410000000000002,0.002939920097041656
0.2420000000000002,0.0029643157346152093
0.2430000000000002,0.0029888113240081893
0.2440000000000002,0.003013406865220596
0.2450000000000002,0.003038102358252429
0.2460000000000002,0.003062897803103689
0.2470000000000002,0.003087793199774376
0.2480000000000002,0.0031127885482644894
0.2490000000000002,0.0031378838485740294
0.25000000000000017,0.003163079100702996
0.25100000000000017,0.003188374304651389
0.25200000000000017,0.003213769460419209
0.25300000000000017,0.003239264568006455
0.25400000000000017,0.003264859627413128
0.25500000000000017,0.0032905546386392277
0.25600000000000017,0.003316349601684754
0.2570000000000002,0.003342244516549707
0.2580000000000002,0.0033682393832340867
0.2590000000000002,0.003394334201737893
0.2600000000000002,0.003420528972061126
0.2610000000000002,0.003420528972061126
0.2620000000000002,0.0034732183681658716
0.2630000000000002,0.0034997129939473843
0.2640000000000002,0.0035263075715483237
0.2650000000000002,0.0035530021009686896
0.2660000000000002,0.003579796582208482
0.2670000000000002,0.0036066910152677016
0.2680000000000002,0.0036336854001463477
0.2690000000000002,0.0036607797368444204
0.2700000000000002,0.0036879740253619197
0.2710000000000002,0.0037152682656988456
0.2720000000000002,0.003742662457855198
0.2730000000000002,0.003770156601830977
0.2740000000000002,0.003797750697626183
0.2750000000000002,0.003825444745240815
0.2760000000000002,0.003853238744674874
0.2770000000000002,0.00388113269592836
0.2780000000000002,0.003909126599001272
0.2790000000000002,0.003937220453893611
0.2800000000000002,0.003965414260605376
0.2810000000000002,0.0039937080191365685
0.2820000000000002,0.004022101729487187
0.2830000000000002,0.004050595391657232
0.2840000000000002,0.004079189005646705
0.2850000000000002,0.0041078825714556035
0.2860000000000002,0.004136676089083929
0.2870000000000002,0.004165569558531681
0.2880000000000002,0.00419456297979886
0.2890000000000002,0.004223656352885465
0.2900000000000002,0.004252849677791497
0.2910000000000002,0.004282142954516955
0.2920000000000002,0.00431153618306184
0.2930000000000002,0.004341029363426153
0.2940000000000002,0.004370622495609891
0.2950000000000002,0.0044003155796130565
0.2960000000000002,0.004430108615435648
0.2970000000000002,0.004460001603077667
0.2980000000000002,0.0044899945425391115
0.2990000000000002,0.004520087433819983
0.3000000000000002,0.004550280276920281
0.3010000000000002,0.004580573071840006
0.3020000000000002,0.0046109658185791574
0.3030000000000002,0.004641458517137736
0.3040000000000002,0.004672051167515741
0.3050000000000002,0.004702743769713172
0.3060000000000002,0.004733536323730031
0.3070000000000002,0.004764428829566315
0.3080000000000002,0.004795421287222027
0.3090000000000002,0.0048265136966971645
0.3100000000000002,0.004857706057991729
0.3110000000000002,0.00488899837110572
0.3120000000000002,0.004920390636039138
0.3130000000000002,0.004951882852791982
0.3140000000000002,0.0049834750213642535
0.3150000000000002,0.005015167141755952
0.3160000000000002,0.005046954999175368
0.3170000000000002,0.005078838593622502
0.3180000000000002,0.005110817925097355
0.31900000000000023,0.005142892993599926
0.32000000000000023,0.005175063799130215
0.32100000000000023,0.0052073303416882225
0.32200000000000023,0.005239692621273948
0.32300000000000023,0.005272150637887392
0.32400000000000023,0.005304704391528554
0.32500000000000023,0.0053373538821974344
0.32600000000000023,0.005370099109894033
0.32700000000000023,0.00540294007461835
0.32800000000000024,0.005435876776370385
0.32900000000000024,0.005468909215150138
0.33000000000000024,0.00550203739095761
0.33100000000000024,0.0055352613037928
0.33200000000000024,0.005568580953655707
0.33300000000000024,0.005601996340546334
0.33400000000000024,0.005635507464464678
0.33500000000000024,0.005669114325410741
0.33600000000000024,0.005702816923384522
0.33700000000000024,0.005736615258386021
0.33800000000000024,0.005770509330415239
0.33900000000000025,0.0058044991394721746
0.34000000000000025,0.005838584685556828
0.34100000000000025,0.005872765968669201
0.34200000000000025,0.005907042988809291
0.34300000000000025,0.0059414157459771
0.34400000000000025,0.0059758842401726265
0.34500000000000025,0.006010448471395872
0.34600000000000025,0.006045108439646835
0.34700000000000025,0.006079864144925517
0.34800000000000025,0.0061147155872319165
0.34900000000000025,0.006149662766566035
0.35000000000000026,0.006184705682927871
0.35100000000000026,0.006219844336317426
0.35200000000000026,0.006255078726734699
0.35300000000000026,0.0062904088541796905
0.35400000000000026,0.0063258347186524
0.35500000000000026,0.006361356320152828
0.35600000000000026,0.006396973658680975
0.35700000000000026,0.006432686734236839
0.35800000000000026,0.006468495546820422
0.35900000000000026,0.0065044000964317224
0.36000000000000026,0.006540400383070742
0.36100000000000027,0.006576496406737479
0.36200000000000027,0.006612688167431935
0.36300000000000027,0.0066489756651541086
0.36400000000000027,0.006685358899904001
0.36500000000000027,0.006721837871681611
0.36600000000000027,0.00675841258048694
0.36700000000000027,0.0067950830263199865
0.36800000000000027,0.006831849209180752
0.36900000000000027,0.006868711129069235
0.3700000000000003,0.006905668785985437
0.3710000000000003,0.006942722179929356
0.3720000000000003,0.0069798713109009945
0.3730000000000003,0.007017116178900351
0.3740000000000003,0.007054456783927425
0.3750000000000003,0.007091893125982218
0.3760000000000003,0.007129425205064729
0.3770000000000003,0.007167053021174958
0.3780000000000003,0.007204776574312906
0.3790000000000003,0.007242595864478571
0.3800000000000003,0.0072805108916719555
0.3810000000000003,0.0073185216558930575
0.3820000000000003,0.007356628157141878
0.3830000000000003,0.0073948303954184166
0.3840000000000003,0.007433128370722674
0.3850000000000003,0.007471522083054649
0.3860000000000003,0.007510011532414342
0.3870000000000003,0.007548596718801754
0.3880000000000003,0.007587277642216884
0.3890000000000003,0.007626054302659732
0.3900000000000003,0.007664926700130298
0.3910000000000003,0.007703894834628583
0.3920000000000003,0.007742958706154586
0.3930000000000003,0.0077821183147083065
0.3940000000000003,0.007821373660289746
0.3950000000000003,0.007860724742898903
0.3960000000000003,0.00790017156253578
0.3970000000000003,0.007939714119200374
0.3980000000000003,0.007979352412892687
0.3990000000000003,0.008019086443612718
0.4000000000000003,0.008058916211360467
0.4010000000000003,0.008098841716135934
0.4020000000000003,0.00813886295793912
0.4030000000000003,0.008178979936770024
0.4040000000000003,0.008219192652628646
0.4050000000000003,0.008259501105514986
0.4060000000000003,0.008299905295429046
0.4070000000000003,0.008340405222370822
0.4080000000000003,0.008381000886340317
0.4090000000000003,0.00842169228733753
0.4100000000000003,0.008462479425362462
0.4110000000000003,0.008503362300415112
0.4120000000000003,0.00854434091249548
0.4130000000000003,0.008585415261603566
0.4140000000000003,0.008626585347739371
0.4150000000000003,0.008667851170902893
0.4160000000000003,0.008709212731094134
0.4170000000000003,0.008750670028313094
0.4180000000000003,0.008792223062559772
0.4190000000000003,0.008833871833834167
0.4200000000000003,0.00887561634213628
0.4210000000000003,0.008917456587466113
0.4220000000000003,0.008959392569823664
0.4230000000000003,0.009001424289208932
0.4240000000000003,0.009043551745621919
0.4250000000000003,0.009085774939062624
0.4260000000000003,0.009128093869531048
0.4270000000000003,0.00917050853702719
0.4280000000000003,0.009213018941551049
0.4290000000000003,0.009255625083102627
0.4300000000000003,0.009298326961681924
0.4310000000000003,0.009341124577288938
0.43200000000000033,0.00938401792992367
0.43300000000000033,0.009427007019586122
0.43400000000000033,0.009470091846276292
0.43500000000000033,0.00951327240999418
0.43600000000000033,0.009556548710739786
0.43700000000000033,0.00959992074851311
0.43800000000000033,0.009643388523314153
0.43900000000000033,0.009686952035142915
0.44000000000000034,0.009730611283999394
0.44100000000000034,0.00977436626988359
0.44200000000000034,0.009818216992795507
0.44300000000000034,0.009862163452735141
0.44400000000000034,0.009906205649702493
0.44500000000000034,0.009950343583697563
0.44600000000000034,0.009994577254720352
0.44700000000000034,0.01003890666277086
0.44800000000000034,0.010083331807849084
0.44900000000000034,0.010127852689955027
0.45000000000000034,0.010172469309088689
0.45100000000000035,0.010217181665250069
0.45200000000000035,0.010261989758439167
0.45300000000000035,0.010306893588655983
0.45400000000000035,0.010351893155900517
0.45500000000000035,0.01039698846017277
0.45600000000000035,0.010442179501472741
0.45700000000000035,0.01048746627980043
0.45800000000000035,0.010532848795155838
0.45900000000000035,0.010532848795155838
0.46000000000000035,0.010623901036949808
0.46100000000000035,0.01066957076338837
0.46200000000000035,0.01071533622685465
0.46300000000000036,0.01076119742734865
0.46400000000000036,0.010807154364870366
0.46500000000000036,0.010853207039419801
0.46600000000000036,0.010899355450996955
0.46700000000000036,0.010945599599601827
0.46800000000000036,0.010991939485234416
0.46900000000000036,0.011038375107894724
0.47000000000000036,0.01108490646758275
0.47100000000000036,0.011131533564298496
0.47200000000000036,0.011178256398041958
0.47300000000000036,0.011225069460887499
0.47400000000000037,0.011271972752835117
0.47500000000000037,0.011318966273884812
0.47600000000000037,0.011366050024036584
0.47700000000000037,0.011413224003290433
0.47800000000000037,0.01146048821164636
0.47900000000000037,0.011507842649104363
0.48000000000000037,0.011555287315664443
0.48100000000000037,0.0116028222113266
0.4820000000000004,0.011650447336090837
0.4830000000000004,0.01169816268995715
0.4840000000000004,0.01174596827292554
0.4850000000000004,0.011793864084996008
0.4860000000000004,0.011841850126168552
0.4870000000000004,0.011889926396443174
0.4880000000000004,0.011938092895819872
0.4890000000000004,0.011986349624298648
0.4900000000000004,0.0120346965818795
0.4910000000000004,0.012083133768562432
0.4920000000000004,0.01213166118434744
0.4930000000000004,0.012180278829234526
0.4940000000000004,0.012228986703223688
0.4950000000000004,0.012277784806314928
0.4960000000000004,0.012326673138508245
0.4970000000000004,0.012375651699803638
0.4980000000000004,0.012424720490201109
0.4990000000000004,0.012473879509700657
0.5000000000000003,0.012523128758302282
0.5010000000000003,0.012572468236005985
0.5020000000000003,0.012621897942811766
0.5030000000000003,0.012671417878719624
0.5040000000000003,0.012721028043729559
0.5050000000000003,0.01277072843784157
0.5060000000000003,0.01282051906105566
0.5070000000000003,0.012870399913371825
0.5080000000000003,0.012920370994790068
0.5090000000000003,0.012970432305310389
0.5100000000000003,0.013020583844932787
0.5110000000000003,0.013070825613657263
0.5120000000000003,0.013121157611483816
0.5130000000000003,0.013171579838412446
0.5140000000000003,0.013222092294443153
0.5150000000000003,0.013272694979575938
0.5160000000000003,0.013323387893810799
0.5170000000000003,0.013374171037147737
0.5180000000000003,0.013425044409586752
0.5190000000000003,0.013476008011127846
0.5200000000000004,0.013476008011127846
0.5210000000000004,0.013578205901516266
0.5220000000000004,0.01362944019036359
0.5230000000000004,0.013680764708312993
0.5240000000000004,0.013732179455364472
0.5250000000000004,0.013783684431518029
0.5260000000000004,0.013835279636773662
0.5270000000000004,0.013886965071131373
0.5280000000000004,0.013938740734591162
0.5290000000000004,0.013990606627153028
0.5300000000000004,0.014042562748816972
0.5310000000000004,0.014094609099582992
0.5320000000000004,0.01414674567945109
0.5330000000000004,0.014198972488421264
0.5340000000000004,0.014198972488421264
0.5350000000000004,0.014303696793667844
0.5360000000000004,0.01435619428994425
0.5370000000000004,0.014408782015322733
0.5380000000000004,0.014461459969803294
0.5390000000000004,0.014514228153385933
0.5400000000000004,0.014567086566070649
0.5410000000000004,0.014620035207857441
0.5420000000000004,0.014673074078746311
0.5430000000000004,0.014726203178737258
0.5440000000000004,0.014779422507830282
0.5450000000000004,0.014832732066025383
0.5460000000000004,0.01488613185332256
0.5470000000000004,0.014939621869721817
0.5480000000000004,0.014993202115223151
0.5490000000000004,0.015046872589826562
0.5500000000000004,0.01510063329353205
0.5510000000000004,0.015154484226339615
0.5520000000000004,0.015208425388249257
0.5530000000000004,0.015262456779260976
0.5540000000000004,0.015316578399374772
0.5550000000000004,0.015370790248590645
0.5560000000000004,0.015425092326908597
0.5570000000000004,0.015479484634328626
0.5580000000000004,0.015533967170850732
0.5590000000000004,0.015588539936474915
0.5600000000000004,0.015643202931201174
0.5610000000000004,0.015697956155029513
0.5620000000000004,0.015752799607959927
0.5630000000000004,0.01580773328999242
0.5640000000000004,0.015862757201126988
0.5650000000000004,0.015917871341363635
0.5660000000000004,0.015973075710702358
0.5670000000000004,0.01602837030914316
0.5680000000000004,0.016083755136686036
0.5690000000000004,0.01613923019333099
0.5700000000000004,0.016194795479078025
0.5710000000000004,0.016250450993927135
0.5720000000000004,0.016306196737878323
0.5730000000000004,0.016362032710931586
0.5740000000000004,0.01641795891308693
0.5750000000000004,0.016473975344344347
0.5760000000000004,0.016530082004703843
0.5770000000000004,0.016586278894165415
0.5780000000000004,0.016642566012729065
0.5790000000000004,0.016698943360394795
0.5800000000000004,0.0167554109371626
0.5810000000000004,0.016811968743032483
0.5820000000000004,0.01686861677800444
0.5830000000000004,0.01692535504207848
0.5840000000000004,0.016982183535254592
0.5850000000000004,0.017039102257532784
0.5860000000000004,0.01709611120891305
0.5870000000000004,0.017153210389395396
0.5880000000000004,0.01721039979897982
0.5890000000000004,0.01726767943766632
0.5900000000000004,0.0173250493054549
0.5910000000000004,0.017382509402345554
0.5920000000000004,0.017440059728338286
0.5930000000000004,0.017497700283433094
0.5940000000000004,0.01755543106762998
0.5950000000000004,0.017613252080928943
0.5960000000000004,0.017671163323329984
0.5970000000000004,0.0177291647948331
0.5980000000000004,0.017787256495438296
0.5990000000000004,0.01784543842514557
0.6000000000000004,0.01790371058395492
0.6010000000000004,0.017962072971866347
0.6020000000000004,0.01802052558887985
0.6030000000000004,0.018079068434995432
0.6040000000000004,0.01813770151021309
0.6050000000000004,0.018196424814532826
0.6060000000000004,0.018255238347954637
0.6070000000000004,0.018314142110478528
0.6080000000000004,0.018373136102104497
0.6090000000000004,0.01843222032283254
0.6100000000000004,0.018491394772662664
0.6110000000000004,0.018550659451594863
0.6120000000000004,0.01861001435962914
0.6130000000000004,0.018669459496765493
0.6140000000000004,0.018728994863003924
0.6150000000000004,0.01878862045834443
0.6160000000000004,0.018848336282787016
0.6170000000000004,0.01890814233633168
0.6180000000000004,0.01896803861897842
0.6190000000000004,0.01902802513072724
0.6200000000000004,0.019088101871578132
0.6210000000000004,0.019148268841531105
0.6220000000000004,0.019208526040586153
0.6230000000000004,0.01926887346874328
0.6240000000000004,0.01932931112600248
0.6250000000000004,0.019389839012363762
0.6260000000000004,0.01945045712782712
0.6270000000000004,0.019511165472392556
0.6280000000000004,0.01957196404606007
0.6290000000000004,0.01963285284882966
0.6300000000000004,0.019693831880701326
0.6310000000000004,0.01975490114167507
0.6320000000000005,0.01981606063175089
0.6330000000000005,0.01987730360532083
0.6340000000000005,0.01993863006238489
0.6350000000000005,0.02000004000294307
0.6360000000000005,0.020061533426995366
0.6370000000000005,0.020123110334541783
0.6380000000000005,0.020184770725582318
0.6390000000000005,0.02024651460011697
0.6400000000000005,0.020308341958145744
0.6410000000000005,0.020370252799668635
0.6420000000000005,0.020432247124685644
0.6430000000000005,0.020494324933196775
0.6440000000000005,0.020556486225202023
0.6450000000000005,0.020618731000701388
0.6460000000000005,0.02068105925969487
0.6470000000000005,0.020743471002182476
0.6480000000000005,0.020805966228164198
0.6490000000000005,0.020868544937640038
0.6500000000000005,0.02093120713061
0.6510000000000005,0.020993952807074077
0.6520000000000005,0.021056781967032274
0.6530000000000005,0.02111969461048459
0.6540000000000005,0.021182690737431027
0.6550000000000005,0.02124577034787158
0.6560000000000005,0.021308933441806253
0.6570000000000005,0.021372180019235045
0.6580000000000005,0.021435510080157955
0.6590000000000005,0.021498923624574985
0.6600000000000005,0.021562420652486133
0.6610000000000005,0.0216260011638914
0.6620000000000005,0.021689665158790786
0.6630000000000005,0.02175341263718429
0.6640000000000005,0.021817243599071914
0.6650000000000005,0.021881158044453657
0.6660000000000005,0.02194515597332952
0.6670000000000005,0.022009237385699498
0.6680000000000005,0.022073402281563598
0.6690000000000005,0.022137650660921816
0.6700000000000005,0.02220198252377415
0.6710000000000005,0.022266397870120608
0.6720000000000005,0.022330896699961182
0.6730000000000005,0.022395479013295874
0.6740000000000005,0.022460144810124687
0.6750000000000005,0.02252489409044762
0.6760000000000005,0.022589726854264667
0.6770000000000005,0.022654643101575837
0.6780000000000005,0.022719642832381124
0.6790000000000005,0.02278472604668053
0.6800000000000005,0.022849892744474055
0.6810000000000005,0.0229151429257617
0.6820000000000005,0.02298047659054346
0.6830000000000005,0.023045893738819344
0.6840000000000005,0.023111394370589344
0.6850000000000005,0.023176978485853462
0.6860000000000005,0.023242646084611702
0.6870000000000005,0.02330839716686406
0.6880000000000005,0.023374231732610534
0.6890000000000005,0.02344014978185113
0.6900000000000005,0.023506151314585843
0.6910000000000005,0.023572236330814674
0.6920000000000005,0.023638404830537627
0.6930000000000005,0.023704656813754697
0.6940000000000005,0.023770992280465884
0.6950000000000005,0.023837411230671193
0.6960000000000005,0.02390391366437062
0.6970000000000005,0.023970499581564164
0.6980000000000005,0.02403716898225183
0.6990000000000005,0.024103921866433613
0.7000000000000005,0.024170758234109514
0.7010000000000005,0.024237678085279536
0.7020000000000005,0.024304681419943675
0.7030000000000005,0.024371768238101933
0.7040000000000005,0.02443893853975431
0.7050000000000005,0.024506192324900807
0.7060000000000005,0.024506192324900807
0.7070000000000005,0.024640950345676156
0.7080000000000005,0.02470845458130501
0.7090000000000005,0.02477604230042798
0.7100000000000005,0.024843713503045067
0.7110000000000005,0.024911468189156277
0.7120000000000005,0.024979306358761603
0.7130000000000005,0.025047228011861048
0.7140000000000005,0.025115233148454614
0.7150000000000005,0.025183321768542297
0.7160000000000005,0.0252514938721241
0.7170000000000005,0.02531974945920002
0.7180000000000005,0.02538808852977006
0.7190000000000005,0.02545651108383422
0.7200000000000005,0.025525017121392497
0.7210000000000005,0.025593606642444894
0.7220000000000005,0.025662279646991408
0.7230000000000005,0.025662279646991408
0.7240000000000005,0.025799876106566796
0.7250000000000005,0.025868799561595667
0.7260000000000005,0.02593780650011866
0.7270000000000005,0.02600689692213577
0.7280000000000005,0.026076070827646996
0.7290000000000005,0.026145328216652344
0.7300000000000005,0.02621466908915181
0.7310000000000005,0.026284093445145394
0.7320000000000005,0.0263536012846331
0.7330000000000005,0.026423192607614922
0.7340000000000005,0.026492867414090862
0.7350000000000005,0.026562625704060924
0.7360000000000005,0.026632467477525103
0.7370000000000005,0.0267023927344834
0.7380000000000005,0.026772401474935818
0.7390000000000005,0.026842493698882353
0.7400000000000005,0.026912669406323007
0.7410000000000005,0.02698292859725778
0.7420000000000005,0.027053271271686673
0.7430000000000005,0.027123697429609683
0.7440000000000005,0.027194207071026814
0.7450000000000006,0.027264800195938063
0.7460000000000006,0.02733547680434343
0.7470000000000006,0.027406236896242917
0.7480000000000006,0.027477080471636522
0.7490000000000006,0.027548007530524245
0.7500000000000006,0.027548007530524245
0.7510000000000006,0.02769011209878205
0.7520000000000006,0.02776128960815213
0.7530000000000006,0.02783255060101633
0.7540000000000006,0.02790389507737465
0.7550000000000006,0.027975323037227086
0.7560000000000006,0.028046834480573643
0.7570000000000006,0.028118429407414318
0.7580000000000006,0.02819010781774911
0.7590000000000006,0.028261869711578024
0.7600000000000006,0.028333715088901056
0.7610000000000006,0.028405643949718205
0.7620000000000006,0.028477656294029475
0.7630000000000006,0.028549752121834863
