Time,East
0.06500000000000004,8.046481306362987e-07
0.06600000000000004,8.563887414349357e-07
0.06700000000000005,9.10579549717183e-07
0.06800000000000005,9.6729627375771e-07
0.06900000000000005,1.0266157576446451e-06
0.07000000000000005,1.0886159701051915e-06
0.07100000000000005,1.1533760033316794e-06
0.07200000000000005,1.2209760718080563e-06
0.07300000000000005,1.2914975111368132e-06
0.07400000000000005,1.3650227768663467e-06
0.07500000000000005,1.4416354433187559e-06
0.07600000000000005,1.5214202024180753e-06
0.07700000000000005,1.6044628625189415e-06
0.07800000000000006,1.6908503472356937e-06
0.07900000000000006,1.7806706942719081e-06
0.08000000000000006,1.874013054250365e-06
0.08100000000000006,1.970967689543448e-06
0.08200000000000006,2.0716259731039766e-06
0.08300000000000006,2.1760803872964674e-06
0.08400000000000006,2.2844245227288303e-06
0.08500000000000006,2.396753077084491e-06
0.08600000000000006,2.5131618539549474e-06
0.08700000000000006,2.633747761672752e-06
0.08800000000000006,2.758608812144926e-06
0.08900000000000007,2.8878441196868007e-06
0.09000000000000007,3.021553899856288e-06
0.09100000000000007,3.159839468288575e-06
0.09200000000000007,3.3028032395312522e-06
0.09300000000000007,3.450548725879861e-06
0.09400000000000007,3.6031805362138714e-06
0.09500000000000007,3.7608043748330866e-06
0.09600000000000007,3.923527040294468e-06
0.09700000000000007,4.091456424249389e-06
0.09800000000000007,4.2647015102813104e-06
0.09900000000000007,4.443372372743881e-06
0.10000000000000007,4.62758017559946e-06
0.10100000000000008,4.817437171258062e-06
0.10200000000000008,5.013056699416728e-06
0.10300000000000008,5.214553185899311e-06
0.10400000000000008,5.422042141496688e-06
0.10500000000000008,5.635640160807391e-06
0.10600000000000008,5.85546492107866e-06
0.10700000000000008,6.0816351810479115e-06
0.10800000000000008,6.314270779784629e-06
0.10900000000000008,6.553492635532674e-06
0.11000000000000008,6.799422744553009e-06
0.11100000000000008,7.052184179966846e-06
0.11200000000000009,7.311901090599207e-06
0.11300000000000009,7.5786986998229e-06
0.11400000000000009,7.852703304402916e-06
0.11500000000000009,8.13404227334124e-06
0.11600000000000009,8.422844046722077e-06
0.11700000000000009,8.719238134557484e-06
0.11800000000000009,9.023355115633436e-06
0.11900000000000009,9.335326636356285e-06
0.12000000000000009,9.655285409599647e-06
0.1210000000000001,9.983365213551694e-06
0.1220000000000001,1.0319700890562855e-05
0.1230000000000001,1.0664428345993942e-05
0.1240000000000001,1.1017684547064671e-05
0.12500000000000008,1.137960752170261e-05
0.12600000000000008,1.1750336357392518e-05
0.12700000000000009,1.2130011200026113e-05
0.12800000000000009,1.2518773252752238e-05
0.1290000000000001,1.2916764774827437e-05
0.1300000000000001,1.332412908046694e-05
0.1310000000000001,1.374101053769606e-05
0.1320000000000001,1.4167554567201987e-05
0.1330000000000001,1.4603907641186e-05
0.1340000000000001,1.5050217282216076e-05
0.1350000000000001,1.5506632062079915e-05
0.1360000000000001,1.5973301600638352e-05
0.1370000000000001,1.6450376564679202e-05
0.1380000000000001,1.693800866677148e-05
0.1390000000000001,1.7436350664120036e-05
0.1400000000000001,1.7945556357420605e-05
0.1410000000000001,1.8465780589715245e-05
0.1420000000000001,1.8997179245248172e-05
0.1430000000000001,1.953990924832202e-05
0.1440000000000001,2.009412856215448e-05
0.1450000000000001,2.065999618773535e-05
0.1460000000000001,2.1237672162683975e-05
0.1470000000000001,2.182731756010711e-05
0.1480000000000001,2.242909448745715e-05
0.1490000000000001,2.3043166085390784e-05
0.1500000000000001,2.366969652662804e-05
0.1510000000000001,2.4308851014811723e-05
0.1520000000000001,2.496079578336724e-05
0.1530000000000001,2.562569809436286e-05
0.1540000000000001,2.6303726237370326e-05
0.1550000000000001,2.6995049528325883e-05
0.1560000000000001,2.7699838308391705e-05
0.1570000000000001,2.8418263942817707e-05
0.1580000000000001,2.915049881980375e-05
0.1590000000000001,2.9896716349362258e-05
0.16000000000000011,3.0657090962181196e-05
0.16100000000000012,3.143179810848747e-05
0.16200000000000012,3.222101425691071e-05
0.16300000000000012,3.3024916893347435e-05
0.16400000000000012,3.3843684497206936e-05
0.16500000000000012,3.467749654030111e-05
0.16600000000000012,3.552653348573467e-05
0.16700000000000012,3.639097678679575e-05
0.16800000000000012,3.7271008885846915e-05
0.16900000000000012,3.816681321321654e-05
0.17000000000000012,3.90785741860906e-05
0.17100000000000012,4.0006477207404854e-05
0.17200000000000013,4.095070866473738e-05
0.17300000000000013,4.191145592920156e-05
0.17400000000000013,4.288890735433938e-05
0.17500000000000013,4.3883252275015215e-05
0.17600000000000013,4.4894681006309884e-05
0.17700000000000013,4.59233848424152e-05
0.17800000000000013,4.696955605552883e-05
0.17900000000000013,4.803338789474959e-05
0.18000000000000013,4.9115074584973106e-05
0.18100000000000013,5.021481132578784e-05
0.18200000000000013,5.133279429037156e-05
0.18300000000000013,5.2469220624388125e-05
0.18400000000000014,5.362428844488469e-05
0.18500000000000014,5.4798196839189296e-05
0.18600000000000014,5.599114586380883e-05
0.18700000000000014,5.720333654332738e-05
0.18800000000000014,5.843497086930496e-05
0.18900000000000014,5.9686251799176606e-05
0.19000000000000014,6.095738325515189e-05
0.19100000000000014,6.224857012311479e-05
0.19200000000000014,6.356001825152392e-05
0.19300000000000014,6.489193445031315e-05
0.19400000000000014,6.624452648979267e-05
0.19500000000000015,6.761800309955031e-05
0.19600000000000015,6.901257396735336e-05
0.19700000000000015,7.042844973805067e-05
0.19800000000000015,7.186584201247517e-05
0.19900000000000015,7.332496334634678e-05
0.20000000000000015,7.480602724917567e-05
0.20100000000000015,7.480602724917567e-05
0.20200000000000015,7.783484156211947e-05
0.20300000000000015,7.938302375034064e-05
0.20400000000000015,7.938302375034064e-05
0.20500000000000015,8.254802475774336e-05
0.20600000000000016,8.416528104818973e-05
0.20700000000000016,8.580600108824471e-05
0.20800000000000016,8.747040597830303e-05
0.20900000000000016,8.915871776269585e-05
0.21000000000000016,9.087115942859784e-05
0.21100000000000016,9.260795490493445e-05
0.21200000000000016,9.436932906128975e-05
0.21300000000000016,9.615550770681445e-05
0.21400000000000016,9.796671758913438e-05
0.21500000000000016,9.796671758913438e-05
0.21600000000000016,0.00010166514274049245
0.21700000000000016,0.00010355281618733934
0.21800000000000017,0.00010546643722441849
0.21900000000000017,0.00010740623727537133
0.22000000000000017,0.00010937244869577297
0.22100000000000017,0.0001113653047720432
0.22200000000000017,0.0001133850397203579
0.22300000000000017,0.00011543188868556082
0.22400000000000017,0.00011750608774007567
0.22500000000000017,0.00011960787388281864
0.22600000000000017,0.00012173748503811124
0.22700000000000017,0.00012389516005459347
0.22800000000000017,0.00012608113870413748
0.22900000000000018,0.00012829566168076137
0.23000000000000018,0.00012829566168076137
0.23100000000000018,0.00013281130799553775
0.23200000000000018,0.00013511291732268708
0.23300000000000018,0.00013744404295274043
0.23400000000000018,0.0001398049301741676
0.23500000000000018,0.00014219582519107564
0.23600000000000018,0.00014461697512212516
0.23700000000000018,0.00014706862799944716
0.23800000000000018,0.0001495510327675602
0.23900000000000018,0.00015206443928228789
0.24000000000000019,0.00015460909830967677
0.2410000000000002,0.00015718526152491455
0.2420000000000002,0.0001597931815112486
0.2430000000000002,0.000162433111758905
0.2440000000000002,0.00016510530666400766
0.2450000000000002,0.0001678100215274981
0.2460000000000002,0.00017054751255405533
0.2470000000000002,0.0001733180368510162
0.2480000000000002,0.00017612185242729618
0.2490000000000002,0.00017895921819231024
0.25000000000000017,0.00018183039395489433
0.25100000000000017,0.00018473564042222708
0.25200000000000017,0.0001876752191987519
0.25300000000000017,0.00019064939278509938
0.25400000000000017,0.0001936584245770101
0.25500000000000017,0.00019670257886425773
0.25600000000000017,0.00019978212082957252
0.2570000000000002,0.0002028973165475651
0.2580000000000002,0.0002060484329836506
0.2590000000000002,0.00020923573799297326
0.2600000000000002,0.00021245950031933118
0.2610000000000002,0.00021245950031933118
0.2620000000000002,0.00021901747633516622
0.2630000000000002,0.00022235223194583752
0.2640000000000002,0.00022572452871378454
0.2650000000000002,0.00022913463980995963
0.2660000000000002,0.0002325828392875254
0.2670000000000002,0.00023606940208078186
0.2680000000000002,0.0002395946040040941
0.2690000000000002,0.00024315872175082013
0.2700000000000002,0.0002467620328922392
0.2710000000000002,0.00025040481587648044
0.2720000000000002,0.00025408735002745175
0.2730000000000002,0.000257809915543769
0.2740000000000002,0.00026157279349768586
0.2750000000000002,0.0002653762658340235
0.2760000000000002,0.0002692206153691012
0.2770000000000002,0.0002731061257896665
0.2780000000000002,0.00027703308165182673
0.2790000000000002,0.00028100176837997983
0.2800000000000002,0.0002850124722657463
0.2810000000000002,0.000289065480466901
0.2820000000000002,0.00029316108100630535
0.2830000000000002,0.00029729956277084024
0.2840000000000002,0.0003014812155103388
0.2850000000000002,0.0003057063298365197
0.2860000000000002,0.0003099751972219208
0.2870000000000002,0.00031428810999883315
0.2880000000000002,0.00031864536135823516
0.2890000000000002,0.00032304724534872736
0.2900000000000002,0.0003274940568754672
0.2910000000000002,0.0003319860916991043
0.2920000000000002,0.0003365236464347163
0.2930000000000002,0.00034110701855074444
0.2940000000000002,0.0003457365063679301
0.2950000000000002,0.00035041240905825117
0.2960000000000002,0.00035513502664385907
0.2970000000000002,0.0003599046599960159
0.2980000000000002,0.00036472161083403204
0.2990000000000002,0.0003695861817242041
0.3000000000000002,0.00037449867607875295
0.3010000000000002,0.0003794593981547624
0.3020000000000002,0.00038446865305311783
0.3030000000000002,0.00038952674671744565
0.3040000000000002,0.00039463398593305257
0.3050000000000002,0.0003997906783258655
0.3060000000000002,0.00040499713236137163
0.3070000000000002,0.000410253657343559
0.3080000000000002,0.000415560563413857
0.3090000000000002,0.0004209181615500778
0.3100000000000002,0.0004263267635653574
0.3110000000000002,0.0004317866821070978
0.3120000000000002,0.0004372982306559085
0.3130000000000002,0.00044286172352454937
0.3140000000000002,0.0004484774758568729
0.3150000000000002,0.00045414580362676754
0.3160000000000002,0.0004598670236371007
0.3170000000000002,0.00046564145351866266
0.3180000000000002,0.000471469411679841
0.31900000000000023,0.0004773512173056241
0.32000000000000023,0.0004832871903566043
0.32100000000000023,0.0004892776515679816
0.32200000000000023,0.0004953229224485682
0.32300000000000023,0.0005014233252797924
0.32400000000000023,0.0005075791831147036
0.32500000000000023,0.000513790819776977
0.32600000000000023,0.0005200585598599193
0.32700000000000023,0.000526382728725474
0.32800000000000024,0.0005327636525032278
0.32900000000000024,0.0005392016580894162
0.33000000000000024,0.0005456970731459305
0.33100000000000024,0.0005522502260993249
0.33200000000000024,0.000558861446139823
0.33300000000000024,0.0005655310632203258
0.33400000000000024,0.0005722594080554193
0.33500000000000024,0.0005790468121203828
0.33600000000000024,0.0005858936076501972
0.33700000000000024,0.0005928001276385534
0.33800000000000024,0.0005997667058368619
0.33900000000000025,0.0006067936767532617
0.34000000000000025,0.0006138813756516302
0.34100000000000025,0.0006210301385505927
0.34200000000000025,0.0006282403022225332
0.34300000000000025,0.0006355122041926045
0.34400000000000025,0.0006428461827377394
0.34500000000000025,0.0006502425768856615
0.34600000000000025,0.0006577017264138968
0.34700000000000025,0.0006652239718487854
0.34800000000000025,0.0006728096544644938
0.34900000000000025,0.0006804591162820268
0.35000000000000026,0.0006881727000682404
0.35100000000000026,0.0006959507493348548
0.35200000000000026,0.0007037936083374674
0.35300000000000026,0.0007117016220745667
0.35400000000000026,0.0007196751362865458
0.35500000000000026,0.0007277144974547165
0.35600000000000026,0.0007358200528003242
0.35700000000000026,0.0007439921502835621
0.35800000000000026,0.0007522311386025865
0.35900000000000026,0.0007605373671925317
0.36000000000000026,0.0007689111862245265
0.36100000000000027,0.0007773529466047091
0.36200000000000027,0.000785862999973244
0.36300000000000027,0.0007944416987033379
0.36400000000000027,0.0008030893959002571
0.36500000000000027,0.0008118064454003442
0.36600000000000027,0.0008205932017700352
0.36700000000000027,0.0008294500203048779
0.36800000000000027,0.0008383772570285491
0.36900000000000027,0.0008473752686918733
0.3700000000000003,0.0008564444127718408
0.3710000000000003,0.0008655850474706272
0.3720000000000003,0.0008747975317146118
0.3730000000000003,0.0008840822251533969
0.3740000000000003,0.0008934394881588285
0.3750000000000003,0.0009028696818240149
0.3760000000000003,0.0009123731679623481
0.3770000000000003,0.0009219503091065235
0.3780000000000003,0.0009316014685075612
0.3790000000000003,0.0009413270101338268
0.3800000000000003,0.0009511272986700531
0.3810000000000003,0.0009610026995163613
0.3820000000000003,0.0009709535787872834
0.3830000000000003,0.0009809803033107843
0.3840000000000003,0.0009910832406272842
0.3850000000000003,0.0010012627589886813
0.3860000000000003,0.0010115192273573753
0.3870000000000003,0.0010218530154052902
0.3880000000000003,0.0010322644935128983
0.3890000000000003,0.0010427540327682442
0.3900000000000003,0.0010533220049659684
0.3910000000000003,0.0010639687826063324
0.3920000000000003,0.0010746947388942435
0.3930000000000003,0.001085500247738279
0.3940000000000003,0.0010963856837497123
0.3950000000000003,0.0011073514222415385
0.3960000000000003,0.0011183978392274995
0.3970000000000003,0.0011295253114211106
0.3980000000000003,0.0011407342162346875
0.3990000000000003,0.0011520249317783717
0.4000000000000003,0.0011633978368591584
0.4010000000000003,0.0011748533109799235
0.4020000000000003,0.001186391734338451
0.4030000000000003,0.0011980134878264608
0.4040000000000003,0.0012097189530286367
0.4050000000000003,0.001221508512221655
0.4060000000000003,0.0012333825483732124
0.4070000000000003,0.0012453414451410556
0.4080000000000003,0.0012573855868720102
0.4090000000000003,0.00126951535860101
0.4100000000000003,0.0012817311460501261
0.4110000000000003,0.0012940333356275984
0.4120000000000003,0.001306422314426864
0.4130000000000003,0.0013188984702255885
0.4140000000000003,0.0013314621914846973
0.4150000000000003,0.0013441138673474053
0.4160000000000003,0.0013568538876382492
0.4170000000000003,0.0013696826428621185
0.4180000000000003,0.0013826005242032874
0.4190000000000003,0.0013956079235244473
0.4200000000000003,0.0014087052333657383
0.4210000000000003,0.0014218928469437824
0.4220000000000003,0.001435171158150716
0.4230000000000003,0.0014485405615532237
0.4240000000000003,0.0014620014523915703
0.4250000000000003,0.0014755542265786359
0.4260000000000003,0.0014891992806989488
0.4270000000000003,0.0015029370120077199
0.4280000000000003,0.0015167678184298777
0.4290000000000003,0.0015306920985591022
0.4300000000000003,0.00154471025165686
0.4310000000000003,0.0015588226776514396
0.43200000000000033,0.0015730297771369868
0.43300000000000033,0.0015873319513725406
0.43400000000000033,0.001601729602281069
0.43500000000000033,0.001616223132448505
0.43600000000000033,0.0016308129451227834
0.43700000000000033,0.001645499444212877
0.43800000000000033,0.0016602830342878343
0.43900000000000033,0.0016751641205758167
0.44000000000000034,0.0016901431089631352
0.44100000000000034,0.0017052204059932888
0.44200000000000034,0.0017203964188660021
0.44300000000000034,0.0017356715554362639
0.44400000000000034,0.0017510462242133656
0.44500000000000034,0.0017665208343599396
0.44600000000000034,0.001782095795690999
0.44700000000000034,0.0017977715186729762
0.44800000000000034,0.0018135484144227625
0.44900000000000034,0.001829426894706748
0.45000000000000034,0.0018454073719398618
0.45100000000000035,0.0018614902591846116
0.45200000000000035,0.001877675970150125
0.45300000000000035,0.0018939649191911895
0.45400000000000035,0.0019103575213072939
0.45500000000000035,0.0019268541921416693
0.45600000000000035,0.001943455347980331
0.45700000000000035,0.0019601614057511195
0.45800000000000035,0.0019769727830227435
0.45900000000000035,0.0019769727830227435
0.46000000000000035,0.0020109131695419213
0.46100000000000035,0.002028043017122611
0.46200000000000035,0.002045279860868492
0.46300000000000036,0.002062624121538249
0.46400000000000036,0.0020800762205256907
0.46500000000000036,0.0020976365798587933
0.46600000000000036,0.0021153056221987457
0.46700000000000036,0.002133083770838993
0.46800000000000036,0.00215097144970428
0.46900000000000036,0.0021689690833496976
0.47000000000000036,0.0021870770969597262
0.47100000000000036,0.0022052959163472814
0.47200000000000036,0.002223625967952759
0.47300000000000036,0.0022420676788430815
0.47400000000000037,0.0022606214767107425
0.47500000000000037,0.0022792877898092827
0.47600000000000037,0.0022980670469524194
0.47700000000000037,0.002316959677513174
0.47800000000000037,0.002335966111423001
0.47900000000000037,0.002355086779170919
0.48000000000000037,0.0023743221118026374
0.48100000000000037,0.0023936725409196883
0.4820000000000004,0.002413138498678556
0.4830000000000004,0.0024327204177898064
0.4840000000000004,0.002452418731517218
0.4850000000000004,0.0024722338736769124
0.4860000000000004,0.0024921662786364855
0.4870000000000004,0.0025122163813141377
0.4880000000000004,0.0025323846171778058
0.4890000000000004,0.002552671422244294
0.4900000000000004,0.002573077233078407
0.4910000000000004,0.0025936024867920797
0.4920000000000004,0.0026142476210435123
0.4930000000000004,0.002635013074036299
0.4940000000000004,0.0026558992845185647
0.4950000000000004,0.0026769066917820944
0.4960000000000004,0.002698035735661468
0.4970000000000004,0.0027192868565331938
0.4980000000000004,0.002740660495314841
0.4990000000000004,0.0027621570934641747
0.5000000000000003,0.002783777092978288
0.5010000000000003,0.0028055209363927382
0.5020000000000003,0.0028273890667806795
0.5030000000000003,0.002849381927751999
0.5040000000000003,0.0028714999634524506
0.5050000000000003,0.0028937436185627907
0.5060000000000003,0.002916113338297912
0.5070000000000003,0.002938609568405981
0.5080000000000003,0.0029612327551675733
0.5090000000000003,0.0029839833453948073
0.5100000000000003,0.0030068617864304837
0.5110000000000003,0.0030298685261472185
0.5120000000000003,0.0030530040129465824
0.5130000000000003,0.0030762686957582362
0.5140000000000003,0.0030996630240390675
0.5150000000000003,0.0031231874477723283
0.5160000000000003,0.0031468424174667725
0.5170000000000003,0.0031706283841557935
0.5180000000000003,0.003194545799396562
0.5190000000000003,0.003218595115269164
0.5200000000000004,0.003218595115269164
0.5210000000000004,0.003267091259839617
0.5220000000000004,0.0032915389953044618
0.5230000000000004,0.003316120444933404
0.5240000000000004,0.003340836063408184
0.5250000000000004,0.0033656863059282893
0.5260000000000004,0.003390671628210096
0.5270000000000004,0.003415792486486006
0.5280000000000004,0.0034410493375035887
0.5290000000000004,0.003466442638524721
0.5300000000000004,0.003491972847324727
0.5310000000000004,0.003517640422191519
0.5320000000000004,0.003543445821924737
0.5330000000000004,0.003569389505834892
0.5340000000000004,0.003569389505834892
0.5350000000000004,0.003621693565977248
0.5360000000000004,0.0036480548633770903
0.5370000000000004,0.003674556287287433
0.5380000000000004,0.0037011982995602557
0.5390000000000004,0.0037279813625532583
0.5400000000000004,0.003754905939129002
0.5410000000000004,0.0037819724926540527
0.5420000000000004,0.0038091814869981233
0.5430000000000004,0.0038365333865332165
0.5440000000000004,0.0038640286561327695
0.5450000000000004,0.003891667761170795
0.5460000000000004,0.003919451167521027
0.5470000000000004,0.003947379341556062
0.5480000000000004,0.0039754527501465065
0.5490000000000004,0.004003671860660117
0.5500000000000004,0.004032037140960948
0.5510000000000004,0.004060549059408495
0.5520000000000004,0.004089208084856838
0.5530000000000004,0.004118014686653789
0.5540000000000004,0.004146969334640035
0.5550000000000004,0.004176072499148284
0.5560000000000004,0.004205324651002411
0.5570000000000004,0.004234726261516604
0.5580000000000004,0.004264277802494508
0.5590000000000004,0.004293979746228372
0.5600000000000004,0.004323832565498198
0.5610000000000004,0.0043538367335708835
0.5620000000000004,0.0043839927241993695
0.5630000000000004,0.004414301011621788
0.5640000000000004,0.00444476207056061
0.5650000000000004,0.004475376376221789
0.5660000000000004,0.004506144404293912
0.5670000000000004,0.004537066630947347
0.5680000000000004,0.004568143532833389
0.5690000000000004,0.004599375587083408
0.5700000000000004,0.004630763271308
0.5710000000000004,0.004662307063596131
0.5720000000000004,0.00469400744251429
0.5730000000000004,0.004725864887105634
0.5740000000000004,0.004757879876889141
0.5750000000000004,0.004790052891858753
0.5760000000000004,0.004822384412482533
0.5770000000000004,0.004854874919701808
0.5780000000000004,0.004887524894930322
0.5790000000000004,0.0049203348200533865
0.5800000000000004,0.004953305177427026
0.5810000000000004,0.004986436449877133
0.5820000000000004,0.005019729120698618
0.5830000000000004,0.005053183673654558
0.5840000000000004,0.005086800592975346
0.5850000000000004,0.005120580363357846
0.5860000000000004,0.005154523469964543
0.5870000000000004,0.005188630398422692
0.5880000000000004,0.005222901634823472
0.5890000000000004,0.005257337665721135
0.5900000000000004,0.005291938978132162
0.5910000000000004,0.00532670605953441
0.5920000000000004,0.005361639397866269
0.5930000000000004,0.005396739481525811
0.5940000000000004,0.005432006799369943
0.5950000000000004,0.005467441840713563
0.5960000000000004,0.005503045095328707
0.5970000000000004,0.005538817053443708
0.5980000000000004,0.005574758205742346
0.5990000000000004,0.005610869043363001
0.6000000000000004,0.00564715005789781
0.6010000000000004,0.005683601741391817
0.6020000000000004,0.005720224586342128
0.6030000000000004,0.005757019085697068
0.6040000000000004,0.005793985732855331
0.6050000000000004,0.005831125021665137
0.6060000000000004,0.005868437446423386
0.6070000000000004,0.005905923501874814
0.6080000000000004,0.005943583683211145
0.6090000000000004,0.0059814184860702505
0.6100000000000004,0.0060194284065353
0.6110000000000004,0.006057613941133921
0.6120000000000004,0.006095975586837351
0.6130000000000004,0.006134513841059597
0.6140000000000004,0.006173229201656588
0.6150000000000004,0.006212122166925332
0.6160000000000004,0.006251193235603075
0.6170000000000004,0.006290442906866455
0.6180000000000004,0.006329871680330658
0.6190000000000004,0.006369480056048578
0.6200000000000004,0.006409268534509971
0.6210000000000004,0.006449237616640614
0.6220000000000004,0.0064893878038014595
0.6230000000000004,0.006529719597787798
0.6240000000000004,0.006570233500828412
0.6250000000000004,0.006610930015584733
0.6260000000000004,0.0066518096451500044
0.6270000000000004,0.006692872893048434
0.6280000000000004,0.006734120263234355
0.6290000000000004,0.006775552260091385
0.6300000000000004,0.006817169388431583
0.6310000000000004,0.006858972153494612
0.6320000000000005,0.0069009610609468905
0.6330000000000005,0.00694313661688076
0.6340000000000005,0.006985499327813639
0.6350000000000005,0.007028049700610743
0.6360000000000005,0.007070788242484349
0.6370000000000005,0.007113715460993065
0.6380000000000005,0.0071568318640410945
0.6390000000000005,0.0072001379598775036
0.6400000000000005,0.0072436342570954895
0.6410000000000005,0.007287321264631647
0.6420000000000005,0.007331199491765233
0.6430000000000005,0.00737526944811744
0.6440000000000005,0.007419531643650659
0.6450000000000005,0.007463986588667748
0.6460000000000005,0.007508634793811301
0.6470000000000005,0.007553476770062914
0.6480000000000005,0.007598513028742459
0.6490000000000005,0.007643744081507344
0.6500000000000005,0.007689170440351787
0.6510000000000005,0.007734792617606082
0.6520000000000005,0.00778061112593587
0.6530000000000005,0.007826626478341408
0.6540000000000005,0.007872839188156833
0.6550000000000005,0.00791924976904944
0.6560000000000005,0.007965858735018943
0.6570000000000005,0.008012666600396748
0.6580000000000005,0.008059673879845223
0.6590000000000005,0.008106881088356966
0.6600000000000005,0.008154288741254076
0.6610000000000005,0.008201897354187426
0.6620000000000005,0.008249707443135924
0.6630000000000005,0.008297719524405795
0.6640000000000005,0.008345934114629841
0.6650000000000005,0.008394351730766721
0.6660000000000005,0.00844297289010021
0.6670000000000005,0.008491798110238483
0.6680000000000005,0.008540827909113377
0.6690000000000005,0.008590062804979664
0.6700000000000005,0.008639503316414322
0.6710000000000005,0.008689149962315809
0.6720000000000005,0.008739003261903331
0.6730000000000005,0.008789063734716118
0.6740000000000005,0.008839331900612687
0.6750000000000005,0.008889808279770126
0.6760000000000005,0.008940493392683355
0.6770000000000005,0.008991387760164404
0.6780000000000005,0.009042491903341684
0.6790000000000005,0.00909380634365926
0.6800000000000005,0.009145331602876124
0.6810000000000005,0.009197068203065461
0.6820000000000005,0.009249016666613933
0.6830000000000005,0.009301177516220943
0.6840000000000005,0.009353551274897913
0.6850000000000005,0.009406138465967552
0.6860000000000005,0.009458939613063135
0.6870000000000005,0.009511955240127773
0.6880000000000005,0.009565185871413686
0.6890000000000005,0.00961863203148148
0.6900000000000005,0.00967229424519942
0.6910000000000005,0.009726173037742697
0.6920000000000005,0.009780268934592714
0.6930000000000005,0.009834582461536347
0.6940000000000005,0.009889114144665232
0.6950000000000005,0.00994386451037503
0.6960000000000005,0.009998834085364706
0.6970000000000005,0.010054023396635803
0.6980000000000005,0.010109432971491712
0.6990000000000005,0.010165063337536957
0.7000000000000005,0.01022091502267646
0.7010000000000005,0.010276988555114823
0.7020000000000005,0.010333284463355597
0.7030000000000005,0.010389803276200564
0.7040000000000005,0.010446545522749007
0.7050000000000005,0.010503511732396989
0.7060000000000005,0.010503511732396989
0.7070000000000005,0.010618118160055366
0.7080000000000005,0.010675759438335264
0.7090000000000005,0.010733626800252255
0.7100000000000005,0.010791720776675432
0.7110000000000005,0.010850041898766326
0.7120000000000005,0.01090859069797818
0.7130000000000005,0.010967367706055218
0.7140000000000005,0.011026373455031937
0.7150000000000005,0.011085608477232368
0.7160000000000005,0.011145073305269367
0.7170000000000005,0.011204768472043878
0.7180000000000005,0.011264694510744223
0.7190000000000005,0.011324851954845372
0.7200000000000005,0.011385241338108218
0.7210000000000005,0.011445863194578862
0.7220000000000005,0.011506718058587889
0.7230000000000005,0.011506718058587889
0.7240000000000005,0.01162912894796149
0.7250000000000005,0.01169068604340314
0.7260000000000005,0.011752478286535873
0.7270000000000005,0.011814506213101851
0.7280000000000005,0.011876770359123382
0.7290000000000005,0.011939271260902202
0.7300000000000005,0.012002009455018756
0.7310000000000005,0.012064985478331474
0.7320000000000005,0.012128199867976046
0.7330000000000005,0.012191653161364708
0.7340000000000005,0.012255345896185517
0.7350000000000005,0.012319278610401631
0.7360000000000005,0.012383451842250587
